Year,Launch,Institution,First Name,Primary Email,Language,Level,ED Course Level Equivalent,Class ,Status,Final Grade
2018,Spring,UVM CL,Persona47093717181947,Persona47093717181947@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Spring 2018),Pass,79.53
2018,Summer,CIBERTEC,Persona3632786991280084746240,Persona3632786991280084746240@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 (Summer 2018),Pass,82.48
2018,Summer,CIBERTEC,Persona5745767238078070521856,Persona5745767238078070521856@email.com,English,Intermediate 2,Intermediate 2,Franklin EN4 - Intermediate 2 (Summer 2018),Pass,71.83
2018,Summer,CIBERTEC,Persona314962190467649856,Persona314962190467649856@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 (Summer 2018),Pass,88.67
2018,Summer,FMU,Persona31467608930667,Persona31467608930667@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 (Summer 2018),Pass,65.53
2018,Summer,FMU,Persona3607216,Persona3607216@email.com,English,Intermediate 2,Intermediate 2,Franklin EN3 - Intermediate 2 (Summer 2018),Pass,60.28
2018,Summer,L&I,Persona10685097179318,Persona10685097179318@email.com,English,Intermediate 2,Intermediate 2,Solano EN2 - Intermediate 2 (Summer 2018),Pass,90.7
2018,Summer,L&I,Persona4702148850782393,Persona4702148850782393@email.com,English,Intermediate 2,Intermediate 2,Solano EN2 - Intermediate 2 (Summer 2018),Pass,77.38
2018,Summer,L&I,Persona57457672334,Persona57457672334@email.com,English,Intermediate 2,Intermediate 2,Solano EN2 - Intermediate 2 (Summer 2018),Pass,78.78
2018,Summer,L&I,Persona414465942284986,Persona414465942284986@email.com,English,Intermediate 2,Intermediate 2,Solano EN2 - Intermediate 2 (Summer 2018),Pass,78.32
2018,Summer,UAM BR,Persona414465942284,Persona414465942284@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 (Summer 2018),Pass,78
2018,Summer,UAM BR,Persona134833724157,Persona134833724157@email.com,English,Intermediate 2,Intermediate 2,Franklin EN4 - Intermediate 2 (Summer 2018),Pass,86.47
2018,Summer,UiP,Persona3378933,Persona3378933@email.com,English,Intermediate 2,Intermediate 2,Franklin EN2 - Intermediate 2 (Summer 2018),Pass,68.62
2018,Summer,UNAB,Persona469224266010,Persona469224266010@email.com,English,Intermediate 2,Intermediate 2,Franklin EN2 - Intermediate 2 (Summer 2018),Pass,80.27
2018,Summer,UNAB,Persona107319296,Persona107319296@email.com,English,Intermediate 2,Intermediate 2,Solano EN1 - Intermediate 2 (Summer 2018),Pass,80.63
2018,Summer,UNAB,Persona34814046217,Persona34814046217@email.com,English,Intermediate 2,Intermediate 2,Solano EN1 - Intermediate 2 (Summer 2018),Pass,81
2018,Summer,UNIFACS,Persona105404941549,Persona105404941549@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 (Summer 2018),Pass,78.18
2018,Summer,UNIFACS,Persona234651532526,Persona234651532526@email.com,English,Intermediate 2,Intermediate 2,Franklin EN3 - Intermediate 2 (Summer 2018),Pass,87.57
2018,Summer,UNINORTE,Persona31486711770,Persona31486711770@email.com,English,Intermediate 2,Intermediate 2,Franklin EN3 - Intermediate 2 (Summer 2018),Pass,67.97
2018,Summer,UNITEC HN,Persona34819704452795278200668160,Persona34819704452795278200668160@email.com,English,Intermediate 2,Intermediate 2,Solano EN1 - Intermediate 2 (Summer 2018),Pass,81.58
2018,Summer,UNITEC HN,Persona1189189271786329735168,Persona1189189271786329735168@email.com,English,Intermediate 2,Intermediate 2,Solano EN1 - Intermediate 2 (Summer 2018),Pass,76.55
2018,Summer,UNITEC HN,Persona138542813605449168,Persona138542813605449168@email.com,English,Intermediate 2,Intermediate 2,Solano EN2 - Intermediate 2 (Summer 2018),Pass,84.03
2018,Summer,UNITEC Mx,Persona4140215188612560,Persona4140215188612560@email.com,English,Intermediate 2,Intermediate 2,Franklin EN2 - Intermediate 2 (Summer 2018),Pass,64.87
2018,Summer,UnP,Persona9959926,Persona9959926@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 (Summer 2018),Pass,79.72
2018,Summer,UPC,Persona1101300159408038,Persona1101300159408038@email.com,English,Intermediate 2,Intermediate 2,Franklin EN2 - Intermediate 2 (Summer 2018),Pass,76.34
2018,Summer,UPN,Persona1510408033347,Persona1510408033347@email.com,English,Intermediate 2,Intermediate 2,Solano EN2 - Intermediate 2 (Summer 2018),Pass,80.66
2018,Winter,ARO HoldCo,Persona14879959069208659468746752,Persona14879959069208659468746752@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Winter 2018),Pass,76.94
2018,Winter,ARO HoldCo,Persona110091680027185,Persona110091680027185@email.com,English,Intermediate 2,Intermediate 2,Levano EN2 - Intermediate 2 (Winter 2018),Pass,65.54
2018,Winter,CIBERTEC,Persona41446594228549,Persona41446594228549@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,78.19
2018,Winter,FMU,Persona1385286902162212096,Persona1385286902162212096@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,71
2018,Winter,L&I,Persona47763295647830008,Persona47763295647830008@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Winter 2018),Pass,78.09
2018,Winter,UAM BR,Persona4143690399662383562752,Persona4143690399662383562752@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,73.62
2018,Winter,UDLA CL,Persona4143842635,Persona4143842635@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,69.19
2018,Winter,UDLA CL,Persona414388949,Persona414388949@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,79.37
2018,Winter,UEM,Persona46922408432647380992,Persona46922408432647380992@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Winter 2018),Pass,84.65
2018,Winter,UEM,Persona183973229090109088,Persona183973229090109088@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Winter 2018),Pass,84.06
2018,Winter,UEM,Persona938782201584068224,Persona938782201584068224@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Winter 2018),Pass,93.63
2018,Winter,UEM,Persona414384097330216,Persona414384097330216@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Winter 2018),Pass,80.64
2018,Winter,UiP,Persona114622066,Persona114622066@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,68.14
2018,Winter,ULatina,Persona360857557512,Persona360857557512@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Winter 2018),Pass,74.74
2018,Winter,ULatina,Persona105413575,Persona105413575@email.com,English,Intermediate 2,Intermediate 2,Levano EN2 - Intermediate 2 (Winter 2018),Pass,75.45
2018,Winter,UNAB,Persona145650854490525870850048,Persona145650854490525870850048@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,71.36
2018,Winter,UNAB,Persona13103973753413664,Persona13103973753413664@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,89.34
2018,Winter,UNIFACS,Persona10540494155451543552,Persona10540494155451543552@email.com,English,Intermediate 2,Intermediate 2,Levano EN2 - Intermediate 2 (Winter 2018),Pass,67.29
2018,Winter,UNIFACS,Persona1100916811122636,Persona1100916811122636@email.com,English,Intermediate 2,Intermediate 2,Levano EN2 - Intermediate 2 (Winter 2018),Pass,73.61
2018,Winter,UNITEC HN,Persona81247636341,Persona81247636341@email.com,English,Intermediate 2,Intermediate 2,Levano EN2 - Intermediate 2 (Winter 2018),Pass,65.6
2018,Winter,UNITEC HN,Persona3389709894,Persona3389709894@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Winter 2018),Pass,78
2018,Winter,UNITEC Mx,Persona131039742719200268910592,Persona131039742719200268910592@email.com,English,Intermediate 2,Intermediate 2,Levano EN3 - Intermediate 2 (Winter 2018),Pass,86.91
2018,Winter,UVM CL,Persona115400094110989,Persona115400094110989@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Winter 2018),Pass,65.54
2018,Fall,AIEP,Persona47093717181946,Persona47093717181946@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),Pass,87.91
2018,Fall,CIBERTEC,Persona1230858404131105406976,Persona1230858404131105406976@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Fall 2018),Pass,69.94
2018,Fall,CIBERTEC,Persona33854715216,Persona33854715216@email.com,English,Intermediate 2,Intermediate 2,Riestra EN1- Intermediate 2 (Fall 2018),Pass,76.3
2018,Fall,FMU | FIAM FAAM,Persona2577184536,Persona2577184536@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),Pass,67.17
2018,Fall,IBMR,Persona297681324,Persona297681324@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),Pass,67.64
2018,Fall,L&I,Persona27824793651170504,Persona27824793651170504@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),Pass,93.51
2018,Fall,UAM,Persona13103974271,Persona13103974271@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Fall 2018),Pass,78.89
2018,Fall,UE Portugal,Persona995691368,Persona995691368@email.com,English,Intermediate 2,Intermediate 2,Boyle EN1 - Intermediate 2 (Fall 2018),Pass,88.74
2018,Fall,UEM,Persona234883232305361,Persona234883232305361@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),Pass,77.97
2018,Fall,UEM,Persona3149605232427080192,Persona3149605232427080192@email.com,English,Intermediate 2,Intermediate 2,Boyle EN1 - Intermediate 2 (Fall 2018),Pass,78.13
2018,Fall,UEM,Persona1100916803914,Persona1100916803914@email.com,English,Intermediate 2,Intermediate 2,Riestra EN1- Intermediate 2 (Fall 2018),Pass,89.78
2018,Fall,UiP,Persona110127976,Persona110127976@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),Pass,76.81
2018,Fall,UNAB,Persona8132731706593,Persona8132731706593@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),Pass,91.15
2018,Fall,UNAB,Persona34814046036,Persona34814046036@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Fall 2018),Pass,85.33
2018,Fall,UNAB,Persona41441819678,Persona41441819678@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Fall 2018),Pass,75.81
2018,Fall,UNIFACS,Persona1483816411,Persona1483816411@email.com,English,Intermediate 2,Intermediate 2,Riestra EN1- Intermediate 2 (Fall 2018),Pass,93.95
2018,Fall,UNIFACS,Persona1154010927,Persona1154010927@email.com,English,Intermediate 2,Intermediate 2,Riestra EN1- Intermediate 2 (Fall 2018),Pass,85.3
2018,Fall,UNITEC Mx,Persona41441687395318512,Persona41441687395318512@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Fall 2018),Pass,65.07
2018,Fall,UnP,Persona184854026,Persona184854026@email.com,English,Intermediate 2,Intermediate 2,Riestra EN1- Intermediate 2 (Fall 2018),Pass,93.35
2018,Fall,UPC,Persona4144181620261,Persona4144181620261@email.com,English,Intermediate 2,Intermediate 2,Levano EN1 - Intermediate 2 (Fall 2018),Pass,64.23
2018,Fall,UPC,Persona1054135863074178,Persona1054135863074178@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Fall 2018),Pass,84.33
2018,Fall,UPN,Persona33379307663752060928,Persona33379307663752060928@email.com,English,Intermediate 2,Intermediate 2,Riestra EN1- Intermediate 2 (Fall 2018),Pass,88.85
2018,Fall,UPN,Persona46922426527213095485440,Persona46922426527213095485440@email.com,English,Intermediate 2,Intermediate 2,Riestra EN1- Intermediate 2 (Fall 2018),Pass,60.68
2019,Spring,UEM,Persona21019500888501,Persona21019500888501@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Spring 2019),Pass,88.9
2019,Spring,FMU | FIAM FAAM,Persona114102661778837632,Persona114102661778837632@email.com,English,Intermediate 2,Intermediate 2,Gil EN1 - Intermediate 2 (Spring 2019),Pass,92.21
2019,Spring,UNIFACS,Persona414384263530,Persona414384263530@email.com,English,Intermediate 2,Intermediate 2,Gil EN1 - Intermediate 2 (Spring 2019),Pass,80.86
2019,Spring,UNIFACS,Persona348163,Persona348163@email.com,English,Intermediate 2,Intermediate 2,Gil EN1 - Intermediate 2 (Spring 2019),Pass,83.21
2019,Spring,UniFG,Persona210523198992,Persona210523198992@email.com,English,Intermediate 2,Intermediate 2,Gil EN1 - Intermediate 2 (Spring 2019),Pass,84.5
2019,Spring,UnP,Persona4146325739,Persona4146325739@email.com,English,Intermediate 2,Intermediate 2,Gil EN2 - Intermediate 2 (Spring 2019),Pass,65.97
2019,Spring,FMU | FIAM FAAM,Persona11406668334842636288,Persona11406668334842636288@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,91.47
2019,Spring,UAM,Persona1348485743,Persona1348485743@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,81.36
2019,Spring,UAM,Persona33334708657814,Persona33334708657814@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,63.13
2019,Spring,AIEP,Persona3148679741110845,Persona3148679741110845@email.com,English,Intermediate 2,Intermediate 2,Gil EN1 - Intermediate 2 (Spring 2019),Pass,73.31
2019,Spring,AIEP,Persona5817743566,Persona5817743566@email.com,English,Intermediate 2,Intermediate 2,Gil EN1 - Intermediate 2 (Spring 2019),Pass,84.64
2019,Spring,UDLA CL,Persona14869500263,Persona14869500263@email.com,English,Intermediate 2,Intermediate 2,Gil EN2 - Intermediate 2 (Spring 2019),Pass,76.64
2019,Spring,UVM CL,Persona348141236,Persona348141236@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,79.79
2019,Spring,AIEP,Persona99599789859884608,Persona99599789859884608@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,79.89
2019,Spring,UDLA CL,Persona4144659422,Persona4144659422@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,81.66
2019,Spring,UNAB,Persona4692239488,Persona4692239488@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,70.86
2019,Spring,UNAB,Persona9956999608417078,Persona9956999608417078@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,81.68
2019,Spring,UNAB,Persona3892318216,Persona3892318216@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Spring 2019),Pass,82.69
2019,Spring,UNAB,Persona4735833,Persona4735833@email.com,English,Intermediate 2,Intermediate 2,Gil EN2 - Intermediate 2 (Spring 2019),Pass,68.58
2019,Spring,UNITEC HN,Persona55962515509438200,Persona55962515509438200@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,84.42
2019,Spring,UNITEC HN,Persona41438409768212029440,Persona41438409768212029440@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,74.65
2019,Spring,L&I,Persona337844657813,Persona337844657813@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Spring 2019),Pass,84.97
2019,Spring,L&I,Persona414384097366,Persona414384097366@email.com,English,Intermediate 2,Intermediate 2,Gil EN1 - Intermediate 2 (Spring 2019),Pass,79.77
2019,Spring,L&I,Persona21018587043408089088,Persona21018587043408089088@email.com,English,Intermediate 2,Intermediate 2,Gil EN1 - Intermediate 2 (Spring 2019),Pass,67.52
2019,Spring,UPN,Persona2573093685463320363008,Persona2573093685463320363008@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Spring 2019),Pass,86.22
2019,Spring,UPC,Persona4264752290731668,Persona4264752290731668@email.com,English,Intermediate 2,Intermediate 2,Labriny EN1 - Intermediate 2 (Spring 2019),Pass,86.48
2019,Spring,UE Portugal,Persona138543040893,Persona138543040893@email.com,English,Intermediate 2,Intermediate 2,Jonathan EN1 - Intermediate 2 (Spring 2019),Pass,69.73
2019,Fall,ARO HoldCo,Persona21004333648491237376,Persona21004333648491237376@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 Fall2019,Pass,80.7
2019,Fall,ARO HoldCo,Persona23455918872070952,Persona23455918872070952@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 Fall2019,Pass,69.45
2019,Fall,UDLA CL,Persona4605669486,Persona4605669486@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 Fall2019,Pass,72.43
2019,Fall,Brazil,Persona1230860763860401599283200,Persona1230860763860401599283200@email.com,English,Intermediate 2,Intermediate 2,Franklin EN1 - Intermediate 2 Fall2019,Pass,75.03
2018,Spring,AIEP,Persona148367149423927,Persona148367149423927@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Spring 2018),Pass,76.41
2018,Spring,Brazil HoldCo,Persona81327317065,Persona81327317065@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Spring 2018),Pass,91.29
2018,Spring,L&I,Persona664162944750859,Persona664162944750859@email.com,English,Advanced 1,Advanced 1,Franklin EN1 - Advanced 1 (Spring 2018),Pass,77.07
2018,Spring,UAM BR,Persona114070231875455434752,Persona114070231875455434752@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Spring 2018),Pass,83.12
2018,Spring,UAM BR,Persona14972647401385027584,Persona14972647401385027584@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Spring 2018),Pass,93.84
2018,Spring,UAM BR,Persona3481404620313733890048,Persona3481404620313733890048@email.com,English,Advanced 1,Advanced 1,Franklin EN1 - Advanced 1 (Spring 2018),Pass,82.81
2018,Spring,UAM BR,Persona13486330924,Persona13486330924@email.com,English,Advanced 1,Advanced 1,Franklin EN1 - Advanced 1 (Spring 2018),Pass,80.21
2018,Spring,UE Portugal,Persona38923259244,Persona38923259244@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Spring 2018),Pass,89.92
2018,Spring,UEM,Persona314867117847091328,Persona314867117847091328@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Spring 2018),Pass,89.44
2018,Spring,UEM,Persona3481403760251232,Persona3481403760251232@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Spring 2018),Pass,89.71
2018,Spring,UNAB,Persona74276599826738774016,Persona74276599826738774016@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Spring 2018),Pass,86.97
2018,Spring,UNAB,Persona8149670014259339264,Persona8149670014259339264@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Spring 2018),Pass,94.55
2018,Spring,UNAB,Persona3149605245377766912,Persona3149605245377766912@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Spring 2018),Pass,85.15
2018,Spring,UNITEC HN,Persona360857466,Persona360857466@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Spring 2018),Pass,77.7
2018,Spring,UNITEC Mx,Persona449472848036454,Persona449472848036454@email.com,English,Advanced 1,Advanced 1,Franklin EN1 - Advanced 1 (Spring 2018),Pass,70.38
2018,Spring,UPC,Persona14838174116515,Persona14838174116515@email.com,English,Advanced 1,Advanced 1,Franklin EN1 - Advanced 1 (Spring 2018),Pass,79.41
2018,Summer,AIEP,Persona41438426353014,Persona41438426353014@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,96.67
2018,Summer,AIEP,Persona46922426601042,Persona46922426601042@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,76.4
2018,Summer,ARO HoldCo,Persona14879959069208659468746752,Persona14879959069208659468746752@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,86.53
2018,Summer,CIBERTEC,Persona131050525032970352,Persona131050525032970352@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,76.72
2018,Summer,CIBERTEC,Persona41446594228549,Persona41446594228549@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,83.92
2018,Summer,FMU,Persona438066182363,Persona438066182363@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,81.15
2018,Summer,L&I,Persona817392298814982,Persona817392298814982@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,77.43
2018,Summer,L&I,Persona13103974271920300032,Persona13103974271920300032@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,83.17
2018,Summer,UAM BR,Persona1310349958150563,Persona1310349958150563@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,80.13
2018,Summer,UAM BR,Persona110091654593,Persona110091654593@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,76
2018,Summer,UAM BR,Persona34815820857,Persona34815820857@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,77.76
2018,Summer,UAM BR,Persona362419812057,Persona362419812057@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,77.9
2018,Summer,UNAB,Persona131039737534,Persona131039737534@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,91.2
2018,Summer,UNAB,Persona42238842,Persona42238842@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,67.66
2018,Summer,UNAB,Persona389231603,Persona389231603@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,90
2018,Summer,UNIFACS,Persona664154606,Persona664154606@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,78.7
2018,Summer,UNINORTE,Persona4143846543749080,Persona4143846543749080@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,62.76
2018,Summer,UNITEC Mx,Persona2969651783319286185984,Persona2969651783319286185984@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,81.26
2018,Summer,UNITEC Mx,Persona333379380352370081792,Persona333379380352370081792@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,73.8
2018,Summer,UPC,Persona3146773612767719,Persona3146773612767719@email.com,English,Advanced 1,Advanced 1,Jodeck EN1 - Advanced 1 (Summer 2018),Pass,83.91
2018,Summer,UPC,Persona36235604189,Persona36235604189@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,85.26
2018,Summer,UVM CL,Persona10049964243824042,Persona10049964243824042@email.com,English,Advanced 1,Advanced 1,McKinnon EN1 - Advanced 1 (Summer 2018),Pass,73.46
2018,Winter,AIEP,Persona36246674487739,Persona36246674487739@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,82
2018,Winter,ARO HoldCo,Persona8775944466689277,Persona8775944466689277@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,91
2018,Winter,CIBERTEC,Persona10541072133999756962693120,Persona10541072133999756962693120@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,83
2018,Winter,L&I,Persona3481404660637743,Persona3481404660637743@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,94
2018,Winter,UDLA CL,Persona81247636341,Persona81247636341@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,96
2018,Winter,UE Portugal,Persona41436894238,Persona41436894238@email.com,English,Advanced 1,Advanced 1,Loya EN1 - Advanced 1 (Winter 2018),Pass,68
2018,Winter,UEM,Persona574646239972186624,Persona574646239972186624@email.com,English,Advanced 1,Advanced 1,Loya EN1 - Advanced 1 (Winter 2018),Pass,88
2018,Winter,UEM,Persona2101950073177336,Persona2101950073177336@email.com,English,Advanced 1,Advanced 1,Loya EN1 - Advanced 1 (Winter 2018),Pass,87
2018,Winter,UEM,Persona94134493222251498831872,Persona94134493222251498831872@email.com,English,Advanced 1,Advanced 1,Loya EN1 - Advanced 1 (Winter 2018),Pass,90
2018,Winter,UEM,Persona33334789354159779840,Persona33334789354159779840@email.com,English,Advanced 1,Advanced 1,Loya EN1 - Advanced 1 (Winter 2018),Pass,86
2018,Winter,UEM,Persona134863309243686109184,Persona134863309243686109184@email.com,English,Advanced 1,Advanced 1,Loya EN1 - Advanced 1 (Winter 2018),Pass,90
2018,Winter,ULatina,Persona470937171819,Persona470937171819@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,71
2018,Winter,ULatina,Persona131050545275974,Persona131050545275974@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,87
2018,Winter,UNITEC Mx,Persona10540494154213744640,Persona10540494154213744640@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,80
2018,Winter,UNITEC Mx,Persona1310362702160806,Persona1310362702160806@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,78
2018,Winter,UnP,Persona110091654593,Persona110091654593@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,82
2018,Winter,UnP,Persona11460722988,Persona11460722988@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,79
2018,Winter,UPC,Persona81247636341,Persona81247636341@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,82
2018,Winter,UPC,Persona3148679756,Persona3148679756@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,83
2018,Winter,UPC,Persona469224084,Persona469224084@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,83
2018,Winter,UPN,Persona34825525697704865792,Persona34825525697704865792@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,68
2018,Winter,UPN,Persona110097292520485632,Persona110097292520485632@email.com,English,Advanced 1,Advanced 1,Riestra EN1 - Advanced 1 (Winter 2018),Pass,85
2018,Fall,ARO HoldCo,Persona10049971343840946,Persona10049971343840946@email.com,English,Advanced 1,Advanced 1,Mckinnon EN1 - Advanced 1 (Fall 2018),Pass,88.25
